ccbaAsno_item,ccbaKdcd_item,ccbaCtcd_item
13010000,12,38
13020000,12,31
13030000,12,37
13040000,12,36
13050000,12,36
13060100,12,37
13060200,12,11
13060300,12,37
13070000,12,36
13080000,12,32
13090000,12,36
13100000,12,36
13110000,12,36
13120000,12,36
13140000,12,36
13150000,12,36
13160000,12,38
13170000,12,38
13180000,12,31
13190000,12,31
13200000,12,22
13210000,12,22
13220000,12,36
13230000,12,31
13240000,12,31
13250000,12,35
13260000,12,11
13270000,12,11
13280000,12,11
13290000,12,11
13300000,12,37
13310000,12,36
13320000,12,36
13330000,12,36
13340100,12,22
13340200,12,22
13350000,12,22
13360000,12,32
13370000,12,32
13380000,12,33
13390000,12,34
13400000,12,36
13410000,12,36
13420000,12,36
13430000,12,36
13440000,12,36
13450000,12,36
13460000,12,36
13470000,12,36
13480000,12,36
13490000,12,36
13500000,12,38
13510000,12,38
13520000,12,38
13530000,12,38
13540000,12,38
13550000,12,11
13560000,12,11
13570000,12,36
13580100,12,11
13580200,12,11
13590000,12,11
13600000,12,33
13610000,12,33
13620000,12,32
13630000,12,36
13640000,12,38
13650000,12,38
13670000,12,36
13680000,12,36
13690000,12,22
13700000,12,33
13710000,12,33
13720000,12,36
13730000,12,38
13740000,12,37
13750000,12,32
13760000,12,36
13770000,12,36
13780000,12,38
13790000,12,37
13800000,12,33
13810000,12,34
13820000,12,11
13830000,12,11
13840000,12,11
13850000,12,11
13860000,12,11
13870000,12,11
13880000,12,11
13890000,12,11
13900000,12,11
13910000,12,11
13920000,12,11
13930000,12,11
13940000,12,11
13950000,12,36
13960000,12,36
13970000,12,11
13980000,12,22
13990000,12,11
14000000,12,22
14010000,12,33
14020000,12,37
14030000,12,37
14040000,12,11
14050000,12,11
14060000,12,31
14070000,12,33
14080000,12,33
14090000,12,33
14100000,12,22
14110000,12,37
14120000,12,11
14130000,12,33
14140000,12,11
14150000,12,11
14160000,12,33
14170000,12,33
14180000,12,33
14190000,12,36
14200000,12,11
14210000,12,11
14220000,12,11
14230000,12,11
14250000,12,11
14260000,12,11
14270000,12,37
14280000,12,11
14290000,12,37
14300000,12,11
14300200,12,11
14310000,12,11
14320000,12,37
14330000,12,36
14340000,12,35
14350000,12,31
14360000,12,38
14370000,12,11
14380000,12,11
14390000,12,11
14410000,12,11
14420000,12,11
14430000,12,11
14440000,12,11
14450000,12,37
14460000,12,38
14470000,12,11
14480000,12,11
14490000,12,11
14500000,12,11
14510000,12,11
14520000,12,11
14530000,12,11
14540000,12,11
14550000,12,11
14560000,12,11
14570000,12,11
14580000,12,11
14590000,12,11
14600000,12,11
14610000,12,21
14620000,12,11
14630100,12,22
14630200,12,11
14630300,12,11
14630400,12,11
14640000,12,22
14650000,12,22
14660000,12,22
14670000,12,36
14680000,12,36
14690000,12,11
14700000,12,36
14710000,12,38
14720000,12,38
14730000,12,37
14740100,12,37
14740200,12,11
14750000,12,37
14760000,12,38
14770100,12,31
14770200,12,31
14770300,12,31
14780000,12,11
14790000,12,32
14800000,12,31
14810000,12,31
14820000,12,25
14830000,12,11
14840000,12,11
14850000,12,11
14860000,12,11
14870000,12,11
14880000,12,24
14890000,12,31
14900000,12,11
14910000,12,11
14920000,12,11
14930000,12,11
14940000,12,24
14950000,12,34
14960000,12,11
14970000,12,11
14980000,12,21
14990100,12,11
14990200,12,11
15000000,12,11
15010000,12,21
15020000,12,22
15030000,12,11
15040000,12,11
15050000,12,22
15060000,12,36
15070000,12,24
15080000,12,23
15090000,12,11
15100000,12,50
15110000,12,31
15120000,12,31
15140000,12,31
15150000,12,31
15160000,12,35
15170000,12,35
15180000,12,31
15180200,12,21
15190000,12,25
15200000,12,36
15210100,12,31
15210200,12,11
15220000,12,21
15230000,12,37
15240000,12,11
15250000,12,21
15260000,12,21
15270000,12,33
15280000,12,11
15290000,12,11
15300000,12,11
15310000,12,11
15320000,12,31
15330000,12,11
15340000,12,11
15350000,12,31
15360000,12,31
15370100,12,11
15370200,12,11
15380000,12,11
15390000,12,11
15400000,12,11
15410000,12,11
15420000,12,11
15430100,12,34
15430200,12,31
15440000,12,36
15450000,12,36
15460000,12,36
15470000,12,36
15490000,12,36
15500000,12,36
15510000,12,33
15520000,12,36
15530000,12,36
15540000,12,36
15550000,12,36
15560000,12,36
15570000,12,36
15580000,12,36
15590000,12,11
15600000,12,11
15610000,12,36
15620000,12,37
15630000,12,22
15640100,12,34
15640200,12,34
15640300,12,34
15640400,12,34
15640500,12,34
15640600,12,34
15640700,12,34
15640800,12,34
15640900,12,34
15641000,12,34
15641100,12,34
15641200,12,34
15641300,12,34
15641400,12,34
15641500,12,34
15641600,12,34
15650000,12,34
15660000,12,36
15670000,12,11
15680000,12,37
15690000,12,34
15700000,12,37
15710000,12,37
15720000,12,34
15730000,12,31
15740000,12,37
15750000,12,37
15760000,12,37
15770000,12,31
15780000,12,35
15790000,12,31
15800000,12,11
15810000,12,11
15820000,12,11
15830000,12,11
15840000,12,11
15850000,12,11
15860000,12,11
15870000,12,11
15880000,12,11
15890000,12,11
15900000,12,11
15910000,12,11
15920000,12,11
15930000,12,11
15940100,12,11
15940200,12,37
15940300,12,11
15950100,12,11
15950200,12,21
15960000,12,50
15970000,12,31
15980000,12,31
15990000,12,21
16000000,12,22
16010000,12,11
16020000,12,11
16030000,12,11
16040000,12,37
16050000,12,37
16060000,12,37
16070000,12,22
16080000,12,37
16090000,12,37
16100000,12,22
16110000,12,37
16120000,12,37
16130000,12,37
16140000,12,37
16150000,12,37
16160000,12,21
16170000,12,22
16180100,12,11
16180200,12,11
16180300,12,11
16180400,12,11
16180500,12,11
16180600,12,35
16180700,12,11
16180800,12,11
16190000,12,34
16200000,12,37
16210000,12,11
16220000,12,31
16230000,12,25
16240000,12,11
16250100,12,32
16250200,12,11
16260000,12,11
16270000,12,31
16280000,12,11
16300000,12,31
16310100,12,31
16310200,12,31
16310300,12,31
16320100,12,38
16320200,12,11
16320300,12,31
16330000,12,37
16340000,12,37
16350000,12,37
16360000,12,37
16370000,12,37
16380000,12,37
16390000,12,22
16400000,12,37
16410000,12,37
16420000,12,37
16430000,12,37
16440000,12,37
16450000,12,11
16460000,12,11
16470000,12,37
16480000,12,37
16490000,12,11
16500000,12,11
16510000,12,34
16520000,12,25
16530000,12,33
16540000,12,33
16550000,12,33
16560000,12,37
16570000,12,11
16580000,12,31
16590000,12,31
16600000,12,36
16610000,12,36
16620000,12,11
16630000,12,11
16640000,12,36
16650000,12,11
16660000,12,37
16670000,12,36
16680000,12,31
16690000,12,31
16700000,12,11
16710000,12,11
16720100,12,31
16720200,12,25
16730000,12,31
16740000,12,31
16750000,12,31
16760000,12,11
16770100,12,11
16770200,12,11
16780000,12,11
16790000,12,11
16800000,12,31
16810000,12,11
16820000,12,38
16830100,12,31
16830200,12,31
16840000,12,11
16850100,12,11
16850200,12,11
16860000,12,38
16870000,12,38
16880000,12,38
16890000,12,38
16900000,12,38
16910000,12,38
16920000,12,38
16930000,12,38
16940000,12,38
16950000,12,38
16960000,12,38
16970000,12,38
16980000,12,38
16990000,12,38
17000000,12,38
17010000,12,38
17020000,12,22
17030000,12,22
17040000,12,22
17050000,12,22
17060000,12,22
17070000,12,22
17080000,12,31
17090000,12,31
17100000,12,31
17110000,12,38
17120000,12,37
17130000,12,22
17140000,12,33
17150000,12,36
17160000,12,23
17170000,12,37
17180000,12,35
17190000,12,34
17200000,12,11
17210000,12,32
17220000,12,36
17230000,12,32
17240000,12,31
17250000,12,37
17260000,12,36
17270000,12,37
17280000,12,31
17290000,12,38
17300000,12,38
17310000,12,38
17320000,12,38
17330000,12,21
17340000,12,38
17350000,12,38
17360000,12,38
17370000,12,38
17380000,12,11
17390000,12,38
17400000,12,11
17410000,12,31
17420000,12,31
17430000,12,31
17440000,12,37
17450000,12,37
17460000,12,34
17470000,12,38
17480000,12,37
17490000,12,32
17500000,12,37
17510000,12,34
17520000,12,35
17530000,12,35
17540000,12,31
17550000,12,11
17560000,12,31
17570000,12,38
17590000,12,11
17600000,12,11
17610000,12,11
17620000,12,11
17630000,12,11
17640000,12,11
17650000,12,34
17660000,12,34
17680000,12,11
17690000,12,11
17700000,12,11
17710000,12,21
17720000,12,22
17730000,12,22
17740000,12,11
17750000,12,11
17760000,12,11
17770000,12,38
17780000,12,38
17790000,12,38
17800000,12,38
17810000,12,31
17820000,12,34
17830000,12,34
17840000,12,34
17850000,12,23
17860000,12,23
17870000,12,23
17880000,12,11
17890000,12,31
17900000,12,31
17910000,12,31
17920000,12,31
17930000,12,31
17940000,12,31
17950000,12,31
17960000,12,31
17970000,12,37
17980000,12,31
17990000,12,38
18000000,12,36
18010000,12,22
18020000,12,22
18030000,12,31
18040000,12,11
18050000,12,11
18060000,12,38
18070000,12,36
18080000,12,31
18090000,12,21
18100000,12,21
18110000,12,32
18120000,12,32
18130000,12,22
18140000,12,22
18150000,12,34
18160000,12,38
18170000,12,37
18180000,12,11
18190000,12,11
18200000,12,11
18210000,12,11
18220000,12,11
18230000,12,11
18240000,12,21
18250000,12,37
18260000,12,38
18270000,12,38
18280000,12,11
18290000,12,25
18300000,12,31
18310000,12,37
18320000,12,32
18330000,12,35
18340000,12,36
18350000,12,37
18360000,12,11
18370000,12,11
18380000,12,11
18390000,12,11
18400000,12,37
18410000,12,36
18420000,12,35
18430000,12,36
18440000,12,37
18450000,12,34
18460000,12,11
18470000,12,11
18480000,12,11
18490000,12,38
18500000,12,22
18510000,12,34
18520000,12,35
18530000,12,35
18540000,12,37
18550000,12,32
18560000,12,22
18570000,12,37
18580000,12,33
18590000,12,37
18600000,12,34
18610000,12,36
18620000,12,36
18630000,12,36
18640000,12,38
18650000,12,38
18670000,12,37
18680000,12,37
18690000,12,11
18700000,12,37
18710000,12,32
18720000,12,32
18730000,12,32
18740000,12,24
18750000,12,11
18760000,12,35
18770000,12,11
18780000,12,11
18790000,12,11
18800000,12,33
18810000,12,11
18820100,12,21
18820200,12,11
18830000,12,11
18840000,12,11
18850000,12,11
18860000,12,11
18870000,12,11
18880000,12,36
18890000,12,36
18900000,12,35
18910000,12,11
18920000,12,22
18930000,12,22
18940000,12,22
18950000,12,37
18960000,12,21
18970000,12,31
18980000,12,31
18990000,12,11
19000000,12,11
19010100,12,11
19010200,12,31
19010300,12,11
19010400,12,38
19010500,12,11
19010600,12,21
19010700,12,11
19010800,12,11
19010900,12,32
19011000,12,11
19011100,12,33
19011200,12,11
19020000,12,50
19030000,12,11
19040000,12,22
19050000,12,11
19060000,12,11
19070000,12,11
19080000,12,23
19090000,12,36
19100000,12,36
19110000,12,36
19120000,12,36
19130000,12,36
19140000,12,36
19150000,12,34
19160000,12,34
19170000,12,37
19180000,12,35
19190000,12,37
19200000,12,35
19210000,12,21
19220000,12,38
19230000,12,11
19240000,12,31
19250000,12,11
19260000,12,31
19270000,12,31
19280000,12,37
19290000,12,21
19300000,12,11
19310000,12,11
19320000,12,11
19330000,12,37
19340000,12,36
19350000,12,37
19360000,12,33
19370000,12,24
19380000,12,24
19390000,12,37
19400000,12,37
19410000,12,33
19420000,12,31
19430000,12,21
19440000,12,38
19450000,12,37
19460000,12,22
19470000,12,33
19480000,12,31
19490000,12,11
19500000,12,11
19510000,12,11
19520000,12,11
19530000,12,11
19540000,12,11
19550000,12,11
19560000,12,37
19570000,12,37
19580000,12,37
19590000,12,36
19600000,12,34
19610000,12,34
19620000,12,34
19630000,12,34
19640000,12,34
19650000,12,34
19660000,12,34
19670000,12,34
19680000,12,37
19690000,12,11
19700000,12,11
19710000,12,11
19720000,12,11
19730000,12,11
19740000,12,11
19750000,12,11
19760000,12,34
19770000,12,11
19780000,12,11
19790000,12,11
19800000,12,11
19810000,12,32
19820000,12,11
19830000,12,11
19840000,12,11
19850000,12,11
19860000,12,11
19870000,12,11
19880000,12,11
19890000,12,11
19900000,12,35
19910000,12,35
19920000,12,37
19930000,12,24
19940000,12,11
19950000,12,32
19960000,12,37
19970000,12,23
19980000,12,36
19990000,12,22
20000000,12,11
20010000,12,11
20020000,12,50
20030000,12,31
20040000,12,11
20050000,12,37
20060000,12,34
20070000,12,37
20080000,12,11
20090000,12,11
20100000,12,37
20110000,12,36
20120000,12,11
20130000,12,31
20140000,12,32
20150000,12,11
20160000,12,36
20170000,12,22
20180000,12,11
20190000,12,38
20200000,12,21
20210000,12,34
20220000,12,11
20230000,12,11
20240000,12,36
20250000,12,37
20260000,12,37
20270000,12,11
20280000,12,37
20290000,12,11
20300000,12,22
20310000,12,35
20320000,12,31
20330000,12,35
20340000,12,35
20350000,12,31
20360000,12,31
20370000,12,36
20380000,12,37
20390000,12,37
20400000,12,11
20410000,12,38
20420000,12,38
20430000,12,38
20440000,12,11
20450000,12,38
20460000,12,32
20470000,12,37
20480000,12,37
20490000,12,37
20500000,12,37
20510000,12,37
20520000,12,37
20530000,12,22
20540000,12,36
20550000,12,35
20560000,12,31
20570000,12,11
20580000,12,11
20590000,12,38
20600000,12,11
20610000,12,21
20620000,12,35
20630000,12,38
20640000,12,21
20650000,12,35
20660000,12,36
20670000,12,37
20680000,12,37
20690000,12,37
20700000,12,31
20710000,12,37
20720000,12,38
20730000,12,38
20740000,12,38
20750000,12,38
20760000,12,34
20770000,12,11
20780000,12,37
20790000,12,11
20800000,12,21
20810000,12,38
20820000,12,38
20830000,12,21
20840000,12,11
20850000,12,11
20860000,12,11
20870000,12,11
20880000,12,32
20890000,12,32
20900000,12,31
20910000,12,31
20920000,12,31
20930000,12,38
20940000,12,38
20950000,12,38
20960000,12,37
20970000,12,37
20980000,12,37
20990000,12,36
21000000,12,36
21010000,12,36
21020000,12,37
21030000,12,37
21040000,12,37
21050000,12,37
21060000,12,37
21070000,12,33
21080000,12,37
21090000,12,38
21100000,12,38
21110000,12,38
21120000,12,38
21130000,12,38
21140100,12,11
21140200,12,11
21150100,12,11
21150200,12,11
21150300,12,11
21150400,12,21
21160000,12,37
21170000,12,37
21180000,12,31
21190000,12,45
21200000,12,34
21210000,12,37
21220000,12,36
21230000,12,36
21240000,12,35
21250000,12,36
21260000,12,35
21270000,12,37
21280000,12,33
21290000,12,35
21300000,12,31
21310000,12,37
21320000,12,22
21330000,12,22
21340000,12,37
21350000,12,11
21360000,12,24
21370000,12,36
21380000,12,38
21390000,12,36
21400000,12,11
21410000,12,34
21420000,12,11
21430000,12,37
21440000,12,31
21450000,12,22
21460000,12,11
21470000,12,35
21480000,12,32
21490000,12,26
21500000,12,11
21510000,12,11
21520000,12,22
21530000,12,31
21540000,12,31
21550000,12,31
21560000,12,32
21570000,12,32
21580000,12,38
21590000,12,11
21600000,12,11
21610000,12,11
21620000,12,37
21630000,12,34
21640000,12,11
21650000,12,11
21660000,12,38
21670000,12,11
21680000,12,35
21690000,12,11
21700000,12,11
21710000,12,31
21720000,12,37
21730000,12,31
21740000,12,31
21750000,12,31
21760000,12,11
21770000,12,11
21780000,12,37
00010000,13,37
00020000,13,38
00030000,13,31
00040000,13,34
00050000,13,34
00060000,13,37
00070000,13,37
00080000,13,37
00100000,13,11
00110000,13,11
00120000,13,34
00130000,13,34
00140000,13,34
00150000,13,37
00160000,13,37
00170000,13,37
00180000,13,37
00190000,13,37
00200000,13,37
00210000,13,37
00220000,13,37
00230000,13,37
00240000,13,37
00250000,13,37
00260000,13,37
00270000,13,37
00280000,13,37
00290000,13,37
00300000,13,37
00310000,13,37
00320000,13,11
00330000,13,11
00340000,13,34
00370000,13,32
00430000,13,37
00440000,13,34
00450000,13,37
00460000,13,37
00470000,13,37
00480000,13,37
00550000,13,37
00560000,13,31
00570000,13,31
00580000,13,34
00590000,13,34
00600000,13,34
00610000,13,37
00620000,13,22
00640000,13,38
00650000,13,38
00660000,13,38
00670000,13,38
00680000,13,36
00690000,13,35
00700000,13,35
00730000,13,38
00740000,13,38
00750000,13,38
00790000,13,37
00820000,13,37
00830000,13,11
00860000,13,37
00870000,13,35
00880000,13,37
00890000,13,34
00900000,13,34
00920000,13,35
00930000,13,38
00940000,13,38
00950000,13,38
00960000,13,37
00970000,13,38
00980000,13,38
00990000,13,34
01000000,13,38
01010000,13,11
01030000,13,35
01040000,13,35
01050000,13,34
01060000,13,36
01070000,13,36
01080000,13,38
01090000,13,34
01110000,13,35
01120000,13,34
01130000,13,38
01140000,13,36
01150000,13,31
01160000,13,34
01170000,13,11
01180000,13,38
01190000,13,38
01200000,13,38
01210000,13,11
01220000,13,11
01230000,13,11
01240000,13,11
01250000,13,11
01260000,13,36
01270000,13,36
01280000,13,31
01290000,13,26
01300000,13,23
01310000,13,38
01320000,13,23
01330000,13,23
01340000,13,50
01350000,13,34
01360000,13,23
01370000,13,23
01380000,13,37
01390000,13,31
01400000,13,31
01410000,13,24
01420000,13,37
01430000,13,11
01440000,13,31
01450000,13,35
01460000,13,35
01470000,13,37
01480000,13,31
01490000,13,11
01500000,13,35
01510000,13,38
01520000,13,38
01530000,13,26
01540000,13,37
01550000,13,34
01560000,13,34
01570000,13,11
01580000,13,37
01590000,13,37
01610000,13,37
01620000,13,31
01630000,13,37
01640000,13,38
01650000,13,37
01660000,13,35
01670000,13,36
01680000,13,32
01700000,13,37
01710000,13,11
01720000,13,37
01730000,13,37
01740000,13,37
01750000,13,37
01760000,13,37
01770000,13,37
01790000,13,37
01800000,13,37
01810000,13,37
01820000,13,37
01830000,13,37
01840000,13,37
01850000,13,37
01860000,13,37
01870000,13,37
01880000,13,37
01890000,13,33
01900000,13,37
01910000,13,31
01920000,13,21
01930000,13,31
01940000,13,11
01950000,13,31
01960000,13,32
01970000,13,31
01980000,13,31
01990000,13,11
02000000,13,31
02010000,13,11
02020000,13,31
02030000,13,31
02040000,13,11
02050000,13,31
02060000,13,31
02070000,13,31
02080000,13,11
02090000,13,31
02100000,13,31
02110000,13,23
02120000,13,33
02130000,13,11
02140000,13,38
02150000,13,21
02160000,13,37
02170000,13,31
02180000,13,37
02190000,13,37
02200000,13,37
02210000,13,37
02220000,13,37
02230000,13,31
02240000,13,23
02250000,13,23
02260000,13,23
02270000,13,23
02280000,13,11
02290000,13,34
02300000,13,34
02310000,13,34
02320000,13,38
02330000,13,38
02340000,13,11
02350000,13,33
02360000,13,38
02370000,13,11
02380000,13,37
02390000,13,38
02400000,13,38
02410000,13,37
02420000,13,36
02430000,13,11
02440000,13,31
02450000,13,37
02460000,13,37
02470000,13,11
02480000,13,11
02490000,13,34
02500000,13,35
02510000,13,31
02520000,13,11
02530000,13,11
02540000,13,11
02560000,13,11
02570000,13,11
02580000,13,11
02590000,13,23
02600000,13,37
02610000,13,38
02620000,13,22
02630000,13,37
02640000,13,33
02650000,13,33
02660000,13,21
02670000,13,11
02680000,13,31
02690000,13,31
02700000,13,11
02710000,13,11
02720000,13,35
02730000,13,21
02740000,13,36
02750000,13,11
02760000,13,11
02770000,13,11
02780000,13,11
02790000,13,11
02800000,13,11
02810000,13,11
02820000,13,11
02830000,13,11
02840000,13,11
02850000,13,11
02860000,13,11
02870000,13,23
02880000,13,35
02890000,13,36
02900000,13,22
02910000,13,38
02920000,13,31
02930000,13,35
02940000,13,35
02950000,13,35
02970000,13,11
02980000,13,35
02990000,13,31
03010000,13,34
03020000,13,36
03050000,13,38
03060000,13,23
03070000,13,34
03080000,13,36
03090000,13,35
03100000,13,36
03110000,13,37
03120000,13,36
03130000,13,37
03140000,13,31
03150000,13,33
03160000,13,34
03170000,13,33
03180000,13,35
03190000,13,33
03200000,13,26
03210000,13,34
03220000,13,38
03230000,13,31
03240000,13,11
03260000,13,38
03270000,13,38
03280000,13,37
03290000,13,31
03300000,13,11
03320000,13,26
03330000,13,34
03340000,13,34
03350000,13,38
03360000,13,37
03370000,13,36
03380000,13,36
03390000,13,35
03400000,13,37
03410000,13,38
03420000,13,31
03430000,13,11
03450000,13,35
03460000,13,35
03470000,13,35
03480000,13,37
03490000,13,35
03500000,13,37
03510000,13,31
03520000,13,31
03530000,13,36
03540000,13,11
03550000,13,25
03560000,13,31
03570000,13,31
03580000,13,31
03590000,13,31
03600000,13,31
03610000,13,11
03620000,13,11
03630000,13,31
03640000,13,31
03650000,13,31
